Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI;Date;Time;Latitude;Longitude;Altitude;Sat;RSSI
17:59:13;0000;0000;0000;0000;0000;0000;0000;0000;042;200325;175914;4821.47933N;00434.14460W;00055;06*046
17:59:16;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175917;4821.47933N;00434.14460W;00055;06*043
17:59:19;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175920;4821.47933N;00434.14460W;00055;06*045
17:59:22;0000;0000;0000;0000;0000;0000;0000;0000;045;200325;175923;4821.47488N;00434.14050W;00055;05*044
17:59:25;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175926;4821.47555N;00434.14170W;00055;06*044
17:59:28;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175929;4821.47555N;00434.14170W;00055;06*044
17:59:31;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175932;4821.47555N;00434.14170W;00055;06*044
17:59:34;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175935;4821.47555N;00434.14170W;00054;06*042
17:59:37;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175938;4821.47555N;00434.14170W;00054;05*043
17:59:40;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175941;4821.47555N;00434.14170W;00054;06*044
17:59:43;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175944;4821.47555N;00434.14170W;00054;05*043
17:59:46;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175947;4821.47555N;00434.14170W;00053;05*044
17:59:49;0000;0000;0000;0000;0000;0000;0000;0000;042;200325;175950;4821.47555N;00434.14170W;00053;06*044
17:59:52;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175953;4821.47555N;00434.14170W;00053;05*044
17:59:55;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175956;4821.47555N;00434.14170W;00053;06*044
17:59:58;0000;0000;0000;0000;0000;0000;0000;0000;042;200325;175959;4821.47555N;00434.14170W;00053;05*043
18:00:01;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;180002;4821.47555N;00434.14170W;00053;05*043
18:00:04;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;180005;4821.47555N;00434.14170W;00052;05*043
18:00:07;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;180008;4821.47555N;00434.14170W;00052;05*044
18:00:10;0000;0000;0000;0000;0000;0000;0000;0000;042;200325;180011;4821.47555N;00434.14170W;00052;05*044
18:00:13;0000;0000;0000;0000;0000;0000;0000;0000;042;200325;180014;4821.47555N;00434.14170W;00052;05*043
18:00:16;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;180017;4821.47555N;00434.14170W;00052;05*044
18:00:19;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;180020;4821.47555N;00434.14170W;00052;05*044
18:00:22;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;180023;4821.47555N;00434.14170W;00052;05*043
18:00:25;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;180026;4821.47555N;00434.14170W;00052;05*047
18:00:28;0000;0000;0000;0000;0000;0000;0000;0000;056;200325;180029;4821.47555N;00434.14170W;00052;06*048
18:00:31;0000;0000;0000;0000;0000;0000;0000;0000;067;200325;180032;4821.47666N;00434.14340W;00052;06*053
18:00:34;0000;0000;0000;0000;0000;0000;0000;0000;062;200325;180035;4821.47666N;00434.13970W;00052;06*060
18:00:37;0000;0000;0000;0000;0000;0000;0000;0000;055;200325;180038;4821.47688N;00434.13540W;00052;06*053
18:00:40;0000;0000;0000;0000;0000;0000;0000;0000;056;200325;180041;4821.47733N;00434.13130W;00052;06*067
18:00:43;0000;0000;0000;0000;0000;0000;0000;0000;058;200325;180044;4821.47799N;00434.12760W;00053;06*060
18:00:46;0000;0000;0000;0000;0000;0000;0000;0000;061;200325;180047;4821.47711N;00434.12390W;00053;06*061
18:00:49;0000;0000;0000;0000;0000;0000;0000;0000;065;200325;180050;4821.47800N;00434.12010W;00054;06*071
18:00:52;0000;0000;0000;0000;0000;0000;0000;0000;069;200325;180053;4821.47933N;00434.11760W;00054;05*079
